Latitude,Longitude,Depth,Datetime,Surf_DH
72.8145,19.915,0.42887652,2009-01-25,0.11812
73.218,20.8747,0.47929308,2009-02-10,0.15016
73.9577,25.401,0.43574315,2009-02-14,0.10623
73.545,24.4015,0.4498423,2009-02-15,0.10373
73.245,19.3847,0.48374614,2009-03-06,0.13625
73.5015,19.3408,0.31401563,2009-03-06,0.13191
68.8512,13.2967,2.5220752,2009-03-19,0.22565
65.9842,2.004,2.007795,2009-04-10,0.17702
69.9515,9.5833,2.8278503,2009-04-06,0.14901
68.8013,6.9888,3.0887456,2009-04-06,0.1456
67.6835,4.9045,1.3452514,2009-04-07,0.17653
65.6542,9.7347,0.28033572,2009-04-18,0.24737
69.3175,14.444,2.4781418,2009-04-23,0.15973
69.7842,16.2345,1.9785126,2009-04-24,0.17828
66.2312,3.5348,1.4650923,2009-05-06,0.21551
71.474,13.5677,1.8141471,2009-05-21,0.16531
72.2182,13.6992,1.2803344,2009-05-22,0.12773
72.241,10.5513,2.1094732,2009-05-23,0.11406
66.665,-56.6517,0.47815186,2009-06-20,0.2965
68.18,-58.01,0.32157162,2009-06-25,0.3229
66.9052,-53.3913,nan,2009-06-10,0.37494
66.6832,-56.6318,0.42742392,2009-06-11,0.27204
66.7665,-53.8268,nan,2009-06-11,0.33576
65.0997,-54.967,0.09458035,2009-06-12,0.27759
67.3837,1.1648,2.4550166,2009-06-27,0.18239
67.2083,1.218,2.3472831,2009-06-27,0.23135
68.284,2.002,2.9005146,2009-06-29,0.16436
68.8183,-53.0283,0.82213414,2009-07-01,0.38226
68.9417,-53.1917,0.47100276,2009-07-01,0.36792
69.2167,-52.5183,nan,2009-07-02,0.38085
69.705,-51.475,nan,2009-07-08,0.37169
70.7583,-59.5567,0.3739757,2009-07-16,0.34585
70.7467,-57.7133,0.3358065,2009-07-16,0.3359
70.7483,-57.01,0.3387789,2009-07-16,0.32895
70.75,-56.1817,0.43653092,2009-07-16,0.32734
69.4837,10.9538,2.958922,2009-07-28,0.23154
68.8505,12.8035,2.7573617,2009-07-29,0.29909
68.8087,-15.9845,1.0617074,2009-07-22,0.05977
67.191,-13.6345,1.6465187,2009-08-17,0.09472
78.5008,6.6018,1.7304728,2009-08-06,0.09187
78.8348,4.6655,2.4836795,2009-08-07,0.12454
77.9178,8.3547,1.9065976,2009-08-08,0.11211
77.9507,7.5693,3.3605137,2009-08-09,0.07854
77.9645,7.1675,3.4706864,2009-08-09,0.07541
76.4582,13.968,0.22342598,2009-08-13,0.15976
76.4918,14.134,0.1985579,2009-08-13,0.16511
72.0007,14.7343,1.0398208,2009-08-03,0.24265
73.9605,21.8512,0.30652717,2009-08-26,0.10755
78.8343,6.517,1.4825696,2009-09-11,0.10423
78.834,7.927,1.1012477,2009-09-11,0.12121
72.4007,14.9523,0.5732977,2009-09-03,0.21689
71.2348,15.9952,1.0398138,2009-09-03,0.2217
71.7057,15.751,0.61389065,2009-09-21,0.22087
78.8793,8.3838,0.7452715,2009-09-14,0.15375
70.208,23.0178,nan,2009-10-05,0.45311
71.5013,15.0105,1.1050222,2009-11-13,0.20972
71.4848,14.7635,1.2363982,2009-11-14,0.20752
71.1337,15.7525,1.3406744,2009-11-17,0.18096
70.8845,13.792,2.0928178,2009-11-18,0.16467
69.2348,11.6233,2.9062178,2009-11-21,0.31015
69.7007,10.271,2.9066544,2009-11-22,0.28011
69.9513,9.5812,2.8278503,2009-11-22,0.21401
84.521,151.635,1.953653,2009-01-10,15358636460.3296
85.269,154.02,1.6161857,2009-01-18,14282786189.4482
85.324,152.731,0.8275981,2009-01-20,0.2713
85.429,151.875,0.65992707,2009-01-22,13931587401.0516
88,-80.867,2.7113035,2009-04-25,0.39704
88,-80.4,2.7210057,2009-04-26,0.3921
88,-79.533,2.635602,2009-04-27,0.39469
88.033,-78.033,2.2349408,2009-04-28,0.39477
88.083,-77.15,2.0106292,2009-04-29,0.38791
88.083,-76.767,1.8678669,2009-04-30,0.3856
88.083,-76.067,1.7948055,2009-05-01,0.38722
88.117,-75.967,1.517021,2009-05-02,0.38542
88.117,-77.583,1.8675302,2009-05-03,0.3848
88.15,-80.5,2.1603153,2009-05-04,0.39088
88.15,-80.133,2.0744648,2009-05-05,0.38426
88.167,-80.833,2.1832018,2009-05-06,0.38773
88.183,-81.817,2.291774,2009-05-07,0.38866
88.217,-81.85,2.102086,2009-05-08,0.39053
88.25,-83.383,2.248664,2009-05-09,0.38981
88.233,-84.717,2.580993,2009-05-10,0.40086
88.2,-86.25,2.755654,2009-05-11,0.40163
88.183,-86.633,2.7649934,2009-05-12,0.40042
88.217,-89.883,3.0631185,2009-05-13,0.39952
88.167,-88.867,3.045451,2009-05-14,0.39668
88.233,-85.133,2.619096,2009-05-15,0.39443
88.333,-82.05,1.766491,2009-05-16,0.37248
88.383,-77.383,1.7493517,2009-05-17,0.37134
88.45,-74.45,1.3744236,2009-05-18,0.36329
88.483,-72.433,1.4036053,2009-05-19,0.36039
88.533,-69.783,1.4032965,2009-05-20,0.34471
88.533,-68.883,1.3823417,2009-05-21,0.34607
88.45,-71.017,1.4089018,2009-05-22,0.36472
88.367,-69.3,1.3718511,2009-05-23,0.3692
88.317,-65.05,1.4815892,2009-05-24,0.36853
88.3,-64.35,1.462164,2009-05-25,0.36903
88.317,-63.05,1.2795386,2009-05-26,0.36011
88.317,-62.717,1.2625108,2009-05-27,0.36247
88.25,-62.217,1.421813,2009-05-28,0.36437
88.217,-62.167,1.4629421,2009-05-29,0.3628
88.183,-62.433,1.4950993,2009-05-30,0.36949
88.133,-62.1,1.4647691,2009-05-31,0.375
88.117,-61.617,1.4900757,2009-06-01,0.37273
88.083,-61.567,1.456093,2009-06-02,0.36919
88.05,-59.767,1.4683114,2009-06-03,0.37828
88,-59.283,1.4291847,2009-06-04,0.37791
87.967,-57.35,1.5211375,2009-06-05,0.37997
87.9,-55.733,1.7553515,2009-06-06,0.37811
87.883,-54.383,2.0376248,2009-06-07,0.37798
87.85,-52.983,2.4120393,2009-06-08,0.37218
87.817,-51.017,2.482111,2009-06-09,0.37316
87.767,-49.65,2.9128861,2009-06-10,0.36528
87.717,-46.3,3.3390324,2009-06-11,0.35212
87.633,-43.083,3.8494272,2009-06-12,0.34704
87.567,-40.2,3.596294,2009-06-13,0.35132
87.483,-36.517,3.7658932,2009-06-14,0.34022
87.45,-35.55,3.7955146,2009-06-15,0.34133
87.45,-35.283,3.7992668,2009-06-16,0.34067
87.433,-35.5,3.785596,2009-06-17,0.34071
87.417,-35.95,3.752261,2009-06-18,0.33925
87.417,-36.383,3.739046,2009-06-19,0.33808
87.417,-37.9,3.6857681,2009-06-20,0.33806
87.45,-39.483,3.6848476,2009-06-21,0.34434
87.433,-40.033,3.6930652,2009-06-22,0.35342
87.417,-39.517,3.6526697,2009-06-23,0.35258
87.367,-38.65,3.6480057,2009-06-24,0.34905
87.317,-37.133,3.610865,2009-06-25,0.34583
87.267,-36.383,3.6442153,2009-06-26,0.34655
87.233,-34.733,3.7435887,2009-06-27,0.34141
87.183,-33.65,3.8502364,2009-06-28,0.34303
87.1,-32.9,3.9386437,2009-06-29,0.33994
87.05,-32.517,3.9574885,2009-06-30,0.33981
87.05,-32.633,3.9473886,2009-07-01,0.39437
87.033,-31.983,4.005841,2009-07-02,0.33863
87.05,-32.233,3.9849603,2009-07-03,0.3363
87.133,-33.217,3.9222894,2009-07-04,0.34022
87.2,-33.983,3.7981853,2009-07-05,0.34217
87.217,-34.267,3.7742777,2009-07-06,0.33863
87.2,-34.133,3.7908628,2009-07-07,0.33827
87.167,-34.433,3.8274019,2009-07-08,0.33315
87.1,-34.933,3.7572384,2009-07-09,0.3437
87.05,-34.15,3.8848033,2009-07-10,0.34249
87,-33.117,3.8538206,2009-07-11,0.33481
86.967,-32.133,3.9754765,2009-07-12,0.34261
86.933,-31.283,4.024076,2009-07-13,0.33251
86.883,-29.983,4.1205034,2009-07-14,0.33894
86.833,-28.617,4.1582174,2009-07-15,0.34089
86.733,-27.583,4.106307,2009-07-16,0.33623
86.633,-26.817,4.1498275,2009-07-17,0.3382
86.55,-26.533,4.0692596,2009-07-18,0.33421
86.483,-26.133,4.0200343,2009-07-19,0.33644
86.433,-26.317,3.968797,2009-07-20,0.34007
86.383,-27.017,3.8780866,2009-07-21,0.34396
86.333,-28.117,3.796647,2009-07-22,0.35016
86.333,-29.183,3.8000643,2009-07-23,0.3756
86.383,-30.267,3.7962759,2009-07-24,0.35266
86.45,-31,3.806998,2009-07-25,0.37625
86.467,-30.667,3.8316374,2009-07-25,0.36939
86.45,-30.317,3.8385043,2009-07-26,0.36065
86.433,-30.383,3.8322077,2009-07-27,0.35726
86.367,-30.867,3.723444,2009-07-28,0.36766
86.3,-30.85,3.4196754,2009-07-29,0.3644
86.267,-31.2,3.4383569,2009-07-30,0.37563
86.217,-31.433,3.5457087,2009-08-01,0.3804
86.2,-31.467,3.5732534,2009-08-02,0.37826
86.15,-30.983,3.5829144,2009-08-03,0.3741
86.117,-30.167,3.7933445,2009-08-04,0.35678
86.083,-29.3,3.7558012,2009-08-05,0.37534
86.05,-28.783,3.7408168,2009-08-06,0.37781
86.033,-28.467,3.7399333,2009-08-07,0.36939
86.017,-28.9,3.6943016,2009-08-08,0.37851
86.017,-29.3,3.6795733,2009-08-09,0.38341
86,-29.367,3.6682565,2009-08-10,0.37924
85.983,-29.367,3.6649897,2009-08-11,0.37955
85.983,-29.267,3.6666272,2009-08-12,0.37482
85.867,-28.85,3.6378322,2009-08-13,0.38179
85.817,-28.217,3.6183298,2009-08-14,0.37305
85.817,-27.733,3.6625993,2009-08-15,0.38048
85.8,-27.117,3.6945696,2009-08-16,0.3736
85.8,-26.633,3.6899023,2009-08-17,0.36608
85.783,-26.3,3.5772653,2009-08-18,0.36699
85.833,-26.217,3.8076656,2009-08-19,0.38382
85.867,-26.067,3.8315268,2009-08-20,0.38168
85.883,-25.783,3.8204074,2009-08-21,0.37039
85.917,-25.9,3.8102324,2009-08-22,0.36294
77.2619,-140.8593,3.7876635,2009-01-01,nan
77.2693,-140.8536,3.7907941,2009-01-01,nan
77.2692,-140.8828,3.7866404,2009-01-02,nan
77.2621,-140.9163,3.785951,2009-01-02,nan
77.157,-140.9416,3.7439275,2009-01-03,nan
77.1025,-141.0058,3.7447126,2009-01-03,nan
76.9914,-141.1455,3.7556195,2009-01-04,nan
76.936,-141.1892,3.7511134,2009-01-04,nan
76.8234,-141.1814,3.7323527,2009-01-05,nan
76.8073,-141.1436,3.7287827,2009-01-05,nan
76.8085,-140.9624,3.7271154,2009-01-06,nan
76.8499,-140.5195,3.7336147,2009-01-07,nan
76.8588,-140.4271,3.7353144,2009-01-07,nan
76.8663,-140.4078,3.7409933,2009-01-08,nan
76.8518,-140.4064,3.7346098,2009-01-08,nan
76.8696,-140.1895,3.7437682,2009-01-09,nan
76.8643,-140.1585,3.7455819,2009-01-09,nan
76.8505,-140.1651,3.7523162,2009-01-10,nan
76.8405,-140.1485,3.7416768,2009-01-10,nan
76.839,-140.1391,3.741093,2009-01-11,nan
76.8406,-140.1358,3.744081,2009-01-11,nan
76.8538,-140.0852,3.7392673,2009-01-12,nan
76.8617,-140.0287,3.7356796,2009-01-12,nan
76.8747,-139.9065,3.731537,2009-01-13,nan
76.8749,-139.8998,3.730162,2009-01-13,nan
76.8859,-139.885,3.7322075,2009-01-14,nan
76.8944,-139.8888,3.7346358,2009-01-14,nan
76.9088,-139.9065,3.7380154,2009-01-15,nan
76.9065,-139.9104,3.737388,2009-01-15,nan
76.9207,-140.1024,3.74756,2009-01-16,nan
76.9342,-140.2626,3.7522905,2009-01-16,nan
76.9599,-140.4434,3.7542086,2009-01-17,nan
76.9514,-140.4192,3.7542763,2009-01-17,nan
76.9382,-140.4881,3.75511,2009-01-18,nan
76.9282,-140.5642,3.7554884,2009-01-18,nan
76.87,-140.4966,3.7361817,2009-01-19,nan
76.8425,-140.4581,3.7296858,2009-01-19,nan
76.7876,-140.312,3.7240407,2009-01-20,nan
76.7763,-140.2119,3.726943,2009-01-20,nan
76.7416,-139.9622,3.7222884,2009-01-21,nan
76.7328,-139.8576,3.7142434,2009-01-21,nan
76.7332,-139.7576,3.71,2009-01-22,nan
76.737,-139.7421,3.7100458,2009-01-22,nan
76.7776,-139.4899,3.71973,2009-01-23,nan
76.7871,-139.4751,3.7208564,2009-01-23,nan
76.8113,-139.4641,3.7340264,2009-01-24,nan
76.8037,-139.4592,3.7368352,2009-01-24,nan
76.792,-139.4446,3.727131,2009-01-25,nan
76.7881,-139.4459,3.7251706,2009-01-25,nan
76.7816,-139.4487,3.7227619,2009-01-26,nan
76.7797,-139.4618,3.7200649,2009-01-26,nan
76.765,-139.4562,3.716833,2009-01-27,nan
76.7594,-139.4586,3.7150273,2009-01-27,nan
76.7591,-139.4589,3.7150273,2009-01-28,nan
76.759,-139.4589,3.7150273,2009-01-28,nan
76.7597,-139.4546,3.7150273,2009-01-29,nan
76.7626,-139.4326,3.714599,2009-01-29,nan
76.7949,-139.2406,3.7497797,2009-01-30,nan
76.8146,-139.2162,3.7601843,2009-01-30,0.5862
76.8856,-139.2491,3.7400162,2009-01-31,0.61016
76.9066,-139.2755,3.738091,2009-01-31,0.40975
76.9316,-139.2932,3.7412436,2009-02-01,0.58749
76.9287,-139.3217,3.7359827,2009-02-01,0.59052
76.9056,-139.4637,3.7273166,2009-02-02,0.59109
76.8903,-139.5115,3.7256176,2009-02-02,0.58983
76.8601,-139.688,3.728627,2009-02-03,0.59552
76.8593,-139.7404,3.722414,2009-02-03,0.59479
76.8763,-139.9997,3.737262,2009-02-04,0.59821
76.8839,-140.074,3.7447777,2009-02-04,0.59696
76.8734,-140.2392,3.756675,2009-02-05,0.6002
76.8625,-140.2539,3.7469046,2009-02-05,0.60121
76.832,-140.2765,3.7291381,2009-02-06,0.60457
76.8264,-140.2565,3.7258816,2009-02-06,0.60347
76.8189,-140.1665,3.731076,2009-02-07,0.6043
76.8211,-140.1405,3.7324793,2009-02-07,0.60268
76.8198,-140.0899,3.7352784,2009-02-08,0.6019
76.8204,-140.0884,3.7352784,2009-02-08,0.60194
76.8219,-140.0765,3.731884,2009-02-10,0.60283
76.8228,-140.091,3.7352784,2009-02-10,0.60091
76.8289,-140.1366,3.7361963,2009-02-11,0.60096
76.8293,-140.1372,3.7394269,2009-02-11,0.59907
76.8259,-140.1159,3.7406263,2009-02-12,0.60034
76.8282,-140.0885,3.7374892,2009-02-12,0.59772
76.8401,-140.069,3.7388148,2009-02-13,0.59884
76.836,-140.0665,3.7364035,2009-02-13,0.59781
76.8367,-140.0606,3.7364035,2009-02-14,0.59828
76.8364,-140.0601,3.7364035,2009-02-14,0.59733
76.8356,-140.0603,3.7364035,2009-02-15,0.59648
76.837,-140.0902,3.7431343,2009-02-15,0.58832
76.8145,-140.1782,3.7312295,2009-02-16,0.60128
76.8046,-140.1942,3.7286859,2009-02-16,0.60072
76.778,-140.1977,3.726379,2009-02-17,0.60049
76.7704,-140.2135,3.7259567,2009-02-17,0.61794
76.7674,-140.3311,3.7241757,2009-02-18,0.61327
76.762,-140.3485,3.722638,2009-02-18,0.6754
76.6801,-140.2209,3.7078896,2009-02-19,0.64915
76.666,-140.1626,3.705378,2009-02-19,0.66979
76.6813,-140.116,3.7095554,2009-02-20,0.74969
76.689,-140.1474,3.7105546,2009-02-20,0.68875
76.6843,-140.1794,3.7096226,2009-02-21,0.62153
76.6607,-140.1784,3.7048204,2009-02-21,0.66217
76.6052,-139.986,3.6991923,2009-02-22,0.81327
76.6024,-139.9386,3.6987903,2009-02-22,0.70593
76.6162,-139.8963,3.6993978,2009-02-23,0.6094
76.6265,-139.8825,3.7002265,2009-02-23,0.6117
76.9039,-139.2971,3.7368348,2009-02-25,0.52323
76.9207,-139.1864,3.7432616,2009-02-25,0.64271
76.9447,-139.0217,3.7326794,2009-02-26,0.41085
76.9672,-138.9497,3.7326598,2009-02-26,0.53411
76.958,-138.7325,3.721284,2009-02-27,0.55039
76.953,-138.6241,3.7126317,2009-02-27,0.59316
76.9396,-138.3889,3.7124484,2009-02-28,0.58762
76.9438,-138.3857,3.7124484,2009-02-28,0.58884
77.122,-138.432,3.7100587,2009-03-02,0.5842
77.1319,-138.3414,3.7109747,2009-03-02,0.50574
77.0705,-137.9627,3.7051308,2009-03-03,0.57424
77.0619,-137.8981,3.701019,2009-03-03,0.61182
77.0626,-137.8815,3.7008152,2009-03-05,0.51424
77.0626,-137.8816,3.7008152,2009-03-05,0.40683
77.0623,-137.8823,3.7008152,2009-03-06,0.52925
77.0612,-137.8867,3.700651,2009-03-06,0.39113
77.0394,-137.9472,3.7010386,2009-03-07,0.56782
77.0256,-137.9523,3.6997187,2009-03-07,0.3992
76.9765,-137.8878,3.6983757,2009-03-08,0.62574
76.9558,-137.8583,3.6984,2009-03-08,0.47608
76.9131,-137.7758,3.696092,2009-03-09,0.65861
76.9112,-137.7735,3.6954975,2009-03-09,0.6576
76.9112,-137.7737,3.6954975,2009-03-10,0.55317
76.9111,-137.7738,3.6954975,2009-03-10,0.57457
76.8963,-137.8029,3.6948056,2009-03-11,0.56855
76.8837,-137.8193,3.6937852,2009-03-11,0.56765
76.855,-137.925,3.695357,2009-03-12,0.60618
76.8483,-137.9579,3.6963413,2009-03-12,0.66723
76.8148,-137.9958,3.6974921,2009-03-13,0.53874
76.8016,-138.0403,3.6981926,2009-03-13,0.45387
76.7774,-138.1779,3.7045383,2009-03-14,0.53431
76.7696,-138.2254,3.707807,2009-03-14,0.52829
76.7529,-138.2704,3.7110271,2009-03-15,0.69932
76.7465,-138.2782,3.7119482,2009-03-15,0.44834
76.7098,-138.3121,3.7031674,2009-03-16,0.60043
76.6966,-138.3224,3.7243438,2009-03-16,0.50517
76.6776,-138.2807,3.7316813,2009-03-17,0.59819
76.6751,-138.2376,3.6860836,2009-03-17,0.48035
76.6761,-138.2199,3.684784,2009-03-19,0.612
76.6761,-138.2198,3.684784,2009-03-19,0.48939
76.6764,-138.2263,3.684784,2009-03-20,0.58147
76.6749,-138.1992,3.6826093,2009-03-20,0.64602
76.6627,-138.1602,3.6812017,2009-03-21,0.59709
76.6611,-138.1549,3.6801617,2009-03-21,0.44259
76.6611,-138.1664,3.6812017,2009-03-22,0.57306
76.6597,-138.1537,3.6801617,2009-03-22,0.42476
76.6446,-138.1613,3.7183805,2009-03-23,0.60027
76.6353,-138.1623,3.7193305,2009-03-23,0.5255
76.6341,-138.1386,3.7306056,2009-03-24,0.50826
76.6356,-138.0657,3.6816978,2009-03-24,-0.42257
76.6273,-137.9822,3.6860187,2009-03-25,0.62198
76.6277,-137.9798,3.6864343,2009-03-25,0.45746
76.6254,-137.9867,3.6860187,2009-03-26,0.56826
76.6222,-137.9976,3.6865613,2009-03-26,0.42635
76.5956,-138.092,3.6856997,2009-03-27,0.57248
76.5808,-138.1362,3.678615,2009-03-27,0.45647
76.5577,-138.1209,3.6764786,2009-03-28,0.59924
76.5562,-138.1108,3.6749508,2009-03-28,0.45209
76.5586,-138.0976,3.675293,2009-03-29,0.56569
76.5602,-138.0932,3.675293,2009-03-29,0.4727
76.5625,-138.0875,3.6768143,2009-03-30,0.56199
76.5652,-138.0859,3.6768143,2009-03-30,0.58974
76.571,-138.1108,3.6782033,2009-03-31,0.57593
76.5746,-138.1315,3.6770413,2009-03-31,0.6297
76.5709,-138.1966,3.679714,2009-04-01,0.56994
76.5711,-138.2308,3.6768436,2009-04-01,0.4273
76.5777,-138.3107,3.678927,2009-04-02,0.58862
76.5813,-138.3596,3.6802557,2009-04-02,0.4537
76.608,-138.497,3.6780436,2009-04-03,0.53975
76.6189,-138.5188,3.6805007,2009-04-03,0.59261
76.636,-138.5374,3.6871214,2009-04-04,0.6751
76.6359,-138.5204,3.6868951,2009-04-04,0.47019
76.6337,-138.425,3.68829,2009-04-05,0.51593
76.6274,-138.3827,3.6867485,2009-04-05,0.41151
76.6354,-138.3308,3.68875,2009-04-06,0.56028
76.6409,-138.3146,3.6936553,2009-04-06,0.42827
76.6649,-138.2032,3.679451,2009-04-07,0.54797
76.6586,-138.163,3.6813586,2009-04-07,0.59386
76.6686,-138.1073,3.6796708,2009-04-08,0.52844
76.6724,-138.0877,3.6789193,2009-04-08,0.55684
76.6768,-138.0897,3.6808813,2009-04-09,0.62151
76.6738,-138.0884,3.6789193,2009-04-09,0.62454
76.6552,-138.1314,3.67998,2009-04-10,0.54656
76.6472,-138.1818,3.7103179,2009-04-10,0.51733
76.6207,-138.2121,3.6951427,2009-04-11,0.57803
76.6105,-138.2305,3.683952,2009-04-11,0.63819
76.5931,-138.2142,3.6806588,2009-04-12,0.63074
76.5908,-138.1785,3.6773324,2009-04-12,0.57913
76.5976,-138.0997,3.6853304,2009-04-13,0.55193
76.6009,-138.0887,3.6879656,2009-04-13,0.58634
76.6212,-138.1552,3.7031033,2009-04-14,0.5288
76.6321,-138.216,3.706746,2009-04-14,0.58967
76.6799,-138.3804,3.7024465,2009-04-15,0.56322
76.6914,-138.3947,3.7145026,2009-04-15,0.32018
76.6893,-138.3897,3.7046955,2009-04-16,0.53212
76.6915,-138.3802,3.7124007,2009-04-16,0.47403
76.6744,-138.3701,3.7046344,2009-04-17,0.57029
76.6701,-138.3596,3.6995568,2009-04-17,0.56968
76.6554,-138.3242,3.6917584,2009-04-18,0.59815
76.6285,-138.2415,3.694515,2009-04-19,0.50274
76.6232,-138.1234,3.6991909,2009-04-20,0.56111
76.6232,-138.0916,3.6819208,2009-04-20,0.4962
76.6414,-138.0382,3.68272,2009-04-21,0.58566
76.6533,-138.0294,3.678863,2009-04-21,0.57903
76.662,-138.036,3.6786978,2009-04-22,0.61319
76.6599,-138.0257,3.6786058,2009-04-22,0.45472
76.6308,-137.9609,3.6874228,2009-04-23,0.54558
76.6187,-137.9311,3.690293,2009-04-23,0.44916
76.6189,-137.8647,3.696857,2009-04-24,0.53715
76.6243,-137.8694,3.694487,2009-04-24,0.42369
76.6476,-137.9804,3.6825755,2009-04-25,0.49568
76.6548,-138.029,3.678863,2009-04-25,0.48218
76.6718,-138.06,3.679043,2009-04-26,0.62451
76.6691,-138.0375,3.6787837,2009-04-26,0.59853
76.6736,-137.9765,3.6810613,2009-04-27,0.5445
76.6981,-137.9854,3.6858923,2009-04-27,0.54924
76.6143,-136.7011,3.6536882,2009-04-30,0.5577
76.6179,-136.7034,3.6536882,2009-04-30,0.50124
76.6586,-136.7256,3.648312,2009-05-01,0.50364
76.661,-136.7129,3.6495647,2009-05-01,0.50382
76.3384,-135.9237,3.5997787,2009-05-04,0.5947
76.3178,-135.9094,3.5988955,2009-05-04,0.43226
76.3156,-135.8607,3.597883,2009-05-05,0.56402
76.3203,-135.8495,3.599732,2009-05-05,0.55209
76.3616,-135.8601,3.6063776,2009-05-06,0.42862
76.3723,-135.8497,3.6071527,2009-05-06,0.45815
76.3943,-135.7767,3.6084785,2009-05-07,0.72713
76.4042,-135.748,3.6076033,2009-05-07,-0.11023
76.4383,-135.7133,3.6076546,2009-05-08,0.50217
76.4484,-135.7189,3.6073472,2009-05-08,0.41732
76.4653,-135.8197,3.6138127,2009-05-09,0.54811
76.461,-135.8436,3.6186655,2009-05-09,0.56019
76.4268,-135.9023,3.6143522,2009-05-10,0.5461
76.413,-135.9095,3.6130834,2009-05-10,0.40165
76.365,-135.8536,3.6064925,2009-05-11,0.50458
76.3509,-135.8212,3.6051471,2009-05-11,0.68462
76.3551,-135.7549,3.6038902,2009-05-12,0.58544
76.3554,-135.752,3.6038902,2009-05-12,0.39044
76.3533,-135.7543,3.6038902,2009-05-13,0.56523
76.3413,-135.7443,3.6025627,2009-05-13,0.59492
76.3457,-135.612,3.600169,2009-05-14,0.53932
76.3252,-135.5203,3.5984273,2009-05-16,0.54382
76.2979,-135.391,3.5979376,2009-05-17,0.57964
76.2962,-135.3714,3.5980644,2009-05-17,0.33897
76.3087,-135.346,3.5942397,2009-05-18,0.47866
76.3209,-135.3366,3.5905945,2009-05-18,0.57084
76.4001,-135.24,3.5604665,2009-05-19,0.6134
76.4564,-134.9222,3.546723,2009-05-20,0.55642
76.4401,-134.798,3.5310342,2009-05-21,0.49811
76.4126,-134.7069,3.5174847,2009-05-22,0.51349
76.3884,-134.8767,3.5369802,2009-05-23,0.50157
76.3844,-134.8796,3.5388794,2009-05-23,0.36302
76.3848,-134.7462,3.5201268,2009-05-24,0.58818
76.4031,-134.6191,3.5033438,2009-05-25,0.57825
76.4402,-134.5466,3.5004036,2009-05-26,0.53605
76.4447,-134.5384,3.500566,2009-05-26,0.32892
76.4444,-134.5486,3.5001755,2009-05-27,0.58456
76.4432,-134.532,3.4980528,2009-05-27,0.52882
76.4383,-134.5105,3.4926648,2009-05-28,0.60944
76.434,-134.5084,3.4926648,2009-05-28,0.66322
76.4076,-134.5639,3.5039005,2009-05-29,0.54828
76.4048,-134.5995,3.502929,2009-05-29,0.3655
76.4125,-134.6464,3.510409,2009-05-30,0.50388
76.4059,-134.5947,3.502929,2009-05-30,0.47724
76.3855,-134.5969,3.5058706,2009-05-31,0.53583
76.3754,-134.6435,3.509344,2009-05-31,0.5734
76.3596,-134.8602,3.5167418,2009-06-01,0.50105
76.3546,-134.9084,3.520678,2009-06-01,0.34138
76.3298,-134.9874,3.537757,2009-06-02,0.49115
76.3052,-135.1448,3.5735662,2009-06-03,0.52745
76.3118,-135.1965,3.578752,2009-06-04,0.50656
76.3205,-135.2048,3.5778146,2009-06-04,0.4152
76.3532,-135.2663,3.578031,2009-06-05,0.60159
76.3676,-135.2708,3.576474,2009-06-05,0.14209
76.4152,-135.332,3.5585907,2009-06-06,0.46541
76.4297,-135.3541,3.5528963,2009-06-06,0.4571
76.4681,-135.4493,3.5947762,2009-06-07,0.36684
76.4803,-135.4869,3.6023345,2009-06-07,0.30329
76.4875,-135.5248,3.604802,2009-06-08,0.49373
76.4766,-135.5817,3.605913,2009-06-10,0.38382
76.4432,-135.5226,3.5897465,2009-06-11,0.5372
76.4339,-135.4773,3.5892065,2009-06-11,0.57123
76.4181,-135.3315,3.5574954,2009-06-12,0.61203
76.4122,-135.3024,3.5665972,2009-06-12,0.59894
76.3929,-135.2772,3.5722575,2009-06-13,0.49794
76.4127,-135.2879,3.5691135,2009-06-15,0.39463
76.4065,-135.3084,3.5699763,2009-06-16,0.56753
76.3868,-135.3521,3.5776637,2009-06-18,0.63543
76.3531,-135.5411,3.5979855,2009-06-19,0.59236
76.3376,-135.6073,3.600199,2009-06-19,0.7705
76.2791,-135.8382,3.6011364,2009-06-20,0.1866
76.2306,-136.2153,3.5928853,2009-06-21,0.53809
76.2033,-136.4163,3.5804198,2009-06-22,0.48754
76.1955,-136.4371,3.585177,2009-06-22,0.41873
76.1763,-136.5419,3.5843663,2009-06-23,0.54002
76.1126,-136.8657,3.5976315,2009-06-26,0.63998
76.0912,-136.9295,3.5993884,2009-06-27,0.5177
76.0562,-137.0866,3.610373,2009-06-29,-0.08583
76.0177,-137.255,3.6228652,2009-06-30,0.65863
76.0089,-137.3459,3.6350067,2009-06-30,0.68432
76.0008,-137.4573,3.6260405,2009-07-01,0.58257
75.9951,-137.4765,3.6227593,2009-07-01,0.48499
75.9549,-137.4088,3.6119206,2009-07-02,0.50719
75.9424,-137.389,3.614604,2009-07-02,0.49221
75.9035,-137.3602,3.61781,2009-07-03,0.72522
75.8867,-137.3537,3.6157289,2009-07-03,0.57094
75.8033,-137.2712,3.601997,2009-07-04,0.50924
75.7676,-137.2273,3.5958056,2009-07-04,0.63868
75.674,-137.1409,3.5838356,2009-07-05,0.07048
75.643,-137.1195,3.5791736,2009-07-05,0.08121
75.5778,-137.1084,3.5755844,2009-07-06,0.62237
75.1085,-136.8492,3.5115783,2009-07-10,0.47925
