X_meters,Y_meters,Longitude,Latitude,Depth
3204258.5604359005,2554258.5604359005,-7.17513041724736,83.25585651798701,2.394952392578125
3254258.5604359005,2554258.5604359005,-3.356499069882729,83.29721892191617,3.241247314453125
3304258.5604359005,2554258.5604359005,0.4921749904312472,83.30848302596334,3.5222607421875
3354258.5604359005,2554258.5604359005,4.336419246606751,83.28949795599125,3.5107275390625
3404258.5604359005,2554258.5604359005,8.141997194313214,83.2405174229676,4.01499560546875
3454258.5604359005,2554258.5604359005,11.876698596713728,83.16218300449302,3.787304443359375
3504258.5604359005,2554258.5604359005,15.511871812798429,83.05548322945884,4.02083349609375
3554258.5604359005,2554258.5604359005,19.02353013027208,82.92169431642624,4.026392822265625
3604258.560435901,2554258.5604359005,22.392954133738556,82.7623103280922,3.99450048828125
3654258.560435901,2554258.5604359005,25.606804452822978,82.57897071734358,3.996781982421875
3704258.560435901,2554258.5604359005,28.656829640198136,82.37339203050992,3.75194921875
3754258.560435901,2554258.5604359005,31.539290814523326,82.14730849985934,3.175010009765625
3054258.5604359005,2604258.5604359005,-19.35241975643702,83.38496566640602,3.24802783203125
3104258.5604359005,2604258.5604359005,-15.596334267202732,83.52028293708476,3.394971923828125
3154258.5604359005,2604258.5604359005,-11.697781085403928,83.62660469021854,3.8320205078125
3204258.5604359005,2604258.5604359005,-7.6863804835996,83.70246885856169,3.407413818359375
3254258.5604359005,2604258.5604359005,-3.597842726796847,83.7467715585851,2.88060693359375
3304258.5604359005,2604258.5604359005,0.5276521725973109,83.75884339092786,2.67988720703125
3354258.5604359005,2604258.5604359005,4.647692350579396,83.73849867869528,3.514279296875
3404258.5604359005,2604258.5604359005,8.720199077017234,83.68604952628118,3.5725625
3454258.5604359005,2604258.5604359005,12.705942145077303,83.6022822878641,4.00690771484375
3504258.5604359005,2604258.5604359005,16.57064229784809,83.48840045780472,4.0011513671875
3554258.5604359005,2604258.5604359005,20.286404577815485,83.34594323399034,3.980875732421875
3604258.560435901,2604258.5604359005,23.832385018265512,83.17669168326088,4.004836669921875
3654258.560435901,2604258.5604359005,27.194746671917336,82.98257422945156,3.9713486328125
3704258.560435901,2604258.5604359005,30.366066799372724,82.76558075618651,3.764888427734375
3754258.560435901,2604258.5604359005,33.34439987854107,82.52769113391265,3.293445556640625
3804258.560435901,2604258.5604359005,36.132190413304365,82.27082054702294,2.350547119140625
3054258.5604359005,2654258.5604359005,-20.732040292871623,83.80808665407852,2.0892548828125
3104258.5604359005,2654258.5604359005,-16.742398938301722,83.9528244062666,3.6022216796875
3154258.5604359005,2654258.5604359005,-12.578614944799424,84.06686057982874,3.765371826171875
3204258.5604359005,2654258.5604359005,-8.275530625635565,84.14840716921887,3.911771484375
3254258.5604359005,2654258.5604359005,-3.8765250515055696,84.19609966039997,2.83138623046875
3304258.5604359005,2654258.5604359005,0.5686410480846368,84.20910451303328,2.732151611328125
3354258.5604359005,2654258.5604359005,5.006985708272961,84.18718970597952,3.582873046875
3404258.5604359005,2654258.5604359005,9.386009206681054,84.13074504111677,3.17296923828125
3454258.5604359005,2654258.5604359005,13.657314759300196,84.04074819881146,3.840966064453125
3504258.5604359005,2654258.5604359005,17.77954609979066,83.91868319966771,4.0153310546875
3554258.5604359005,2654258.5604359005,21.720244147907376,83.76642634278318,4.004911376953125
3604258.560435901,2654258.5604359005,25.45651320895596,83.58611838164913,4.001896728515625
3654258.560435901,2654258.5604359005,28.97464722672788,83.38004036395728,3.991037841796875
3704258.560435901,2654258.5604359005,32.269022366937,83.15050577733834,3.906148193359375
3754258.560435901,2654258.5604359005,35.340599148747515,82.899775692797,3.509607421875
3804258.560435901,2654258.5604359005,38.195327332390136,82.62999834838534,2.94427587890625
3854258.560435901,2654258.5604359005,40.842656891510885,82.34317100788344,2.06823388671875
3004258.5604359005,2704258.5604359005,-26.317897595303137,84.0414978971754,0.7496954345703125
3054258.5604359005,2704258.5604359005,-22.312728548000084,84.22700554001132,0.6877415161132813
3104258.5604359005,2704258.5604359005,-18.064221324531314,84.38248650691091,3.1725146484375
3154258.5604359005,2704258.5604359005,-13.600206445642204,84.50540116385513,3.945528564453125
3204258.5604359005,2704258.5604359005,-8.96169505582753,84.59353569487321,3.85447802734375
3254258.5604359005,2704258.5604359005,-4.201920751535102,84.64517803517079,3.86374853515625
3304258.5604359005,2704258.5604359005,0.6165341757647841,84.65927270441054,3.4941728515625
3354258.5604359005,2704258.5604359005,5.426304129185988,84.63552460244782,3.563138671875
3404258.5604359005,2704258.5604359005,10.16074227634539,84.57442918199746,3.57532421875
3454258.5604359005,2704258.5604359005,14.759278884442065,84.47722207885208,3.4414189453125
3504258.5604359005,2704258.5604359005,19.17160676128062,84.34575966329638,3.987412841796875
3554258.5604359005,2704258.5604359005,23.36006483784772,84.18235589935074,4.031843017578125
3604258.560435901,2704258.5604359005,27.30013402896018,83.98960575105293,3.945429931640625
3654258.560435901,2704258.5604359005,30.979406269400226,83.77022126629403,4.00740966796875
3704258.560435901,2704258.5604359005,34.39560441418205,83.52689711419418,3.8862705078125
3754258.560435901,2704258.5604359005,37.55422396837646,83.26221224460681,3.72686767578125
3804258.560435901,2704258.5604359005,40.466227017745794,82.97856652947733,3.399706787109375
3854258.560435901,2704258.5604359005,43.14604178710756,82.67814675327304,2.79315283203125
3904258.560435901,2704258.5604359005,45.60997080425508,82.3629147136973,1.339075927734375
2954258.5604359005,2754258.5604359005,-32.296597489063274,84.21396058946229,0.7743312377929688
3004258.5604359005,2754258.5604359005,-28.374072245177494,84.44147821379852,0.8871508178710937
3054258.5604359005,2754258.5604359005,-24.138867286122213,84.64076578285571,1.5236595458984374
3104258.5604359005,2754258.5604359005,-19.6037953645584,84.80858414900734,0.8739830322265625
3154258.5604359005,2754258.5604359005,-14.798387343278266,84.94181093956128,3.741904541015625
3204258.5604359005,2754258.5604359005,-9.77073040511535,85.03766776471593,3.723622314453125
3254258.5604359005,2754258.5604359005,-4.586822114333185,85.09396971162359,3.9837900390625
3304258.5604359005,2754258.5604359005,0.6732363491469815,85.10935400787936,3.8775771484375
3354258.5604359005,2754258.5604359005,5.922001998064559,85.08343748095074,3.35826611328125
3404258.5604359005,2754258.5604359005,11.073140308281038,85.01686291348896,3.97610791015625
3454258.5604359005,2754258.5604359005,16.049614211243043,84.91122180234393,3.916982666015625
3504258.5604359005,2754258.5604359005,20.78977102072587,84.7688741525785,3.921630615234375
3554258.5604359005,2754258.5604359005,25.250319148162134,84.59270972150723,3.998525146484375
3604258.560435901,2754258.5604359005,29.406249994556937,84.38590071119991,3.930214111328125
3654258.560435901,2754258.5604359005,33.24853246280821,84.15168516526604,4.013270751953125
3704258.560435901,2754258.5604359005,36.78066689437762,83.89320208566302,3.932114013671875
3754258.560435901,2754258.5604359005,40.015031138249014,83.61338235767188,3.87021337890625
3804258.560435901,2754258.5604359005,42.969615702826275,83.31488855565495,3.70779296875
3854258.560435901,2754258.5604359005,45.665417917220395,83.00009196229504,3.278311279296875
3904258.560435901,2754258.5604359005,48.12453513467427,82.67107482813735,1.729971435546875
2854258.5604359005,2804258.5604359005,-41.94622118974825,84.02885680898855,0.7245314331054687
2904258.5604359005,2804258.5604359005,-38.56927142022217,84.31994234619732,1.765603515625
2954258.5604359005,2804258.5604359005,-34.84245942925223,84.58916543069373,1.435086181640625
3004258.5604359005,2804258.5604359005,-30.74518038347459,84.83312532729111,1.3996927490234374
3054258.5604359005,2804258.5604359005,-26.267698092174708,85.04810288636386,1.1765223388671875
3104258.5604359005,2804258.5604359005,-21.416869099466982,85.23019184191573,2.18458251953125
3154258.5604359005,2804258.5604359005,-16.22189470807009,85.37551741765638,2.0069830322265627
3204258.5604359005,2804258.5604359005,-10.738455663400565,85.48054111036323,3.8896533203125
3254258.5604359005,2804258.5604359005,-5.049148044873892,85.54242003735706,4.065062744140625
3304258.5604359005,2804258.5604359005,0.7414239574205129,85.55935406788788,4.28545849609375
3354258.5604359005,2804258.5604359005,6.516939857748668,85.5308333132446,3.81975146484375
3404258.5604359005,2804258.5604359005,12.16285904286764,85.4577121913883,2.26501513671875
3454258.5604359005,2804258.5604359005,17.579415704236443,85.34208631173634,3.566652587890625
3504258.5604359005,2804258.5604359005,22.690654147095294,85.18701125334216,3.792212646484375
3554258.5604359005,2804258.5604359005,27.44788432211799,84.99614434587468,3.774369384765625
3604258.560435901,2804258.5604359005,31.82810683266149,84.77339424001882,3.932257568359375
3654258.560435901,2804258.5604359005,35.82927377150848,84.52263654109633,3.988814453125
3704258.560435901,2804258.5604359005,39.464415560467245,84.2475183390112,3.917697509765625
3754258.560435901,2804258.5604359005,42.75609912226593,83.95134700340152,3.9120810546875
3804258.560435901,2804258.5604359005,45.73195279843662,83.63704471344235,3.821670654296875
3854258.560435901,2804258.5604359005,48.42143362470845,83.30714729877376,3.585284423828125
3904258.560435901,2804258.5604359005,50.85370274219532,82.96382905498089,2.99695654296875
2854258.5604359005,2854258.5604359005,-45.0,84.35571032652716,2.088860595703125
2904258.5604359005,2854258.5604359005,-41.58228946004349,84.66453714519743,2.42274658203125
2954258.5604359005,2854258.5604359005,-37.76057052940222,84.95204840217136,2.226985107421875
3004258.5604359005,2854258.5604359005,-33.49925242920464,85.21442000391902,1.7107088623046875
3054258.5604359005,2854258.5604359005,-28.773641855166755,85.44732097819167,1.969052734375
3104258.5604359005,2854258.5604359005,-23.578605974559515,85.64603488378968,3.419978515625
3154258.5604359005,2854258.5604359005,-17.938509487622948,85.80571286505536,4.11016845703125
3204258.5604359005,2854258.5604359005,-11.91587956861352,85.92177745962914,4.1860791015625
3254258.5604359005,2854258.5604359005,-5.614788914513222,85.99044683635117,4.10516796875
3304258.5604359005,2854258.5604359005,0.8249796783534069,86.00927791352447,3.86362646484375
3354258.5604359005,2854258.5604359005,7.244057473272176,85.97757182824097,3.553305419921875
3404258.5604359005,2854258.5604359005,13.486075691467809,85.89649794500393,3.53104248046875
3454258.5604359005,2854258.5604359005,19.41922617993437,85.76888837844766,4.15524365234375
3504258.5604359005,2854258.5604359005,24.94991548729729,85.59878161062811,3.0413251953125
3554258.5604359005,2854258.5604359005,30.02597717683429,85.39087069276509,3.002294189453125
3604258.560435901,2854258.5604359005,34.63151916444839,85.15000307964077,3.904350830078125
3654258.560435901,2854258.5604359005,38.7775971920917,84.88081496598014,3.98865234375
3704258.560435901,2854258.5604359005,42.49243004854149,84.58751493952198,3.944415283203125
3754258.560435901,2854258.5604359005,45.81327050984565,84.27379023288924,3.90059716796875
3804258.560435901,2854258.5604359005,48.78058960621925,83.94279580237892,3.898320068359375
3854258.560435901,2854258.5604359005,51.43438421585055,83.59719054585145,3.818819091796875
3904258.560435901,2854258.5604359005,53.81210146549889,83.23919506225344,3.389425048828125
3954258.560435901,2854258.5604359005,55.94765896812911,82.87065514945633,1.1546436767578123
2804258.5604359005,2904258.5604359005,-51.430728579777835,84.31994234619732,2.07169873046875
2854258.5604359005,2904258.5604359005,-48.41771053995651,84.66453714519743,2.60359716796875
2904258.5604359005,2904258.5604359005,-45.0,84.99231532463389,2.727852783203125
2954258.5604359005,2904258.5604359005,-41.120029571617536,85.29977965498554,2.595066162109375
3004258.5604359005,2904258.5604359005,-36.72083329417225,85.58270716317327,2.538117919921875
3054258.5604359005,2904258.5604359005,-31.753953754662632,85.83611230656501,3.47184765625
3104258.5604359005,2904258.5604359005,-26.191909329817538,86.05431992326905,3.774820068359375
3154258.5604359005,2904258.5604359005,-20.044852734960408,86.23122586464898,4.08914306640625
3204258.5604359005,2904258.5604359005,-13.378029673382482,86.3608135241418,4.29819091796875
3254258.5604359005,2904258.5604359005,-6.3225734086478464,86.43792318381966,4.2004306640625
3304258.5604359005,2904258.5604359005,0.9297583290583752,86.45912957545146,4.2004814453125
3354258.5604359005,2904258.5604359005,8.152573494802592,86.42343946266467,4.450013671875
3404258.5604359005,2904258.5604359005,15.124845105574762,86.33251139796656,3.918953369140625
3454258.5604359005,2904258.5604359005,21.668644919963175,86.19029317656957,3.31859912109375
3504258.5604359005,2904258.5604359005,27.669961988204296,86.00224673705011,3.475032470703125
3554258.5604359005,2904258.5604359005,33.07908454657365,85.77447536912183,3.220458740234375
3604258.560435901,2904258.5604359005,37.89720239788228,85.51301176836911,3.868371337890625
3654258.560435901,2904258.5604359005,42.15860313870255,85.22337078278373,3.925611083984375
3704258.560435901,2904258.5604359005,45.91491300325974,84.9103444217172,4.003461669921875
3754258.560435901,2904258.5604359005,49.22383942829734,84.57796386865573,3.91024462890625
3804258.560435901,2904258.5604359005,52.14229610764886,84.22955389249923,3.87049365234375
3854258.560435901,2904258.5604359005,54.722805689194615,83.86782645323059,3.768270751953125
3904258.560435901,2904258.5604359005,57.01201139260501,83.49498235593546,3.645977294921875
3954258.560435901,2904258.5604359005,59.05040091273522,83.11280562273139,3.21556689453125
4004258.560435901,2904258.5604359005,60.87265245557323,82.72274467833773,1.7513336181640624
4054258.560435901,2904258.5604359005,62.5082507273829,82.3259793461096,0.599957763671875
2704258.5604359005,2954258.5604359005,-59.935612952545746,83.82865986147047,0.6151985473632813
2754258.5604359005,2954258.5604359005,-57.703402510936726,84.21396058946229,1.6073323974609377
2804258.5604359005,2954258.5604359005,-55.15754057074778,84.58916543069373,2.31196240234375
2854258.5604359005,2954258.5604359005,-52.23942947059778,84.95204840217136,2.3779990234375
2904258.5604359005,2954258.5604359005,-48.879970428382464,85.29977965498554,2.816973388671875
2954258.5604359005,2954258.5604359005,-45.0,85.62876570885507,2.99305615234375
3004258.5604359005,2954258.5604359005,-40.51346174227551,85.93447606202837,3.1807705078125
3054258.5604359005,2954258.5604359005,-35.33565744843702,86.21129321431357,3.40309716796875
3104258.5604359005,2954258.5604359005,-29.39957702905371,86.4524659614889,3.863193603515625
3154258.5604359005,2954258.5604359005,-22.68241178739944,86.65030274304145,4.21433984375
3204258.5604359005,2954258.5604359005,-15.239558942594924,86.79677711491338,4.30763427734375
3254258.5604359005,2954258.5604359005,-7.233454459343042,86.88464544572572,4.27600537109375
3304258.5604359005,2954258.5604359005,1.0650209718581425,86.9089113676803,4.227814453125
3354258.5604359005,2954258.5604359005,9.319354555739718,86.86809764345858,4.321330078125
3404258.5604359005,2954258.5604359005,17.20336419793938,86.76466385554205,4.18843798828125
3454258.5604359005,2954258.5604359005,24.47165580035956,86.60432152304438,3.646746337890625
3504258.5604359005,2954258.5604359005,30.990789237704,86.39464634583477,3.1940302734375
3554258.5604359005,2954258.5604359005,36.72863412805687,86.14366515454753,3.6925029296875
3604258.560435901,2954258.5604359005,41.72235487859047,85.85886751855381,3.808229248046875
3654258.560435901,2954258.5604359005,46.04558765782319,85.54672088682878,3.946815673828125
3704258.560435901,2954258.5604359005,49.78455630930551,85.2125545529782,3.8701875
3754258.560435901,2954258.5604359005,53.02408927774342,84.86064342129012,3.906746337890625
3804258.560435901,2954258.5604359005,55.840937723142495,84.4943695116202,3.8062509765625
3854258.560435901,2954258.5604359005,58.301489018731544,84.1163941322548,3.768689453125
3904258.560435901,2954258.5604359005,60.461762519604584,83.72881150826994,3.530278564453125
3954258.560435901,2954258.5604359005,62.368413599540865,83.33327517226412,3.148628173828125
4004258.560435901,2954258.5604359005,64.06006437929625,82.931097718318,2.58966162109375
4054258.560435901,2954258.5604359005,65.56863327342843,82.52332786869954,1.4898292236328126
4104258.560435901,2954258.5604359005,66.92052668464727,82.11080942042805,0.6219757080078125
2704258.5604359005,3004258.5604359005,-63.68210240469687,84.0414978971754,1.1653643798828126
2754258.5604359005,3004258.5604359005,-61.625927754822506,84.44147821379852,1.91296826171875
2804258.5604359005,3004258.5604359005,-59.25481961652541,84.83312532729111,1.009221923828125
2854258.5604359005,3004258.5604359005,-56.50074757079536,85.21442000391902,0.513395751953125
2904258.5604359005,3004258.5604359005,-53.27916670582774,85.58270716317327,1.0282088623046874
2954258.5604359005,3004258.5604359005,-49.48653825772449,85.93447606202837,2.846724365234375
3004258.5604359005,3004258.5604359005,-45.0,86.26508121163431,2.429115478515625
3054258.5604359005,3004258.5604359005,-39.6827427527692,86.56842349895372,3.47262744140625
3104258.5604359005,3004258.5604359005,-33.40144318337473,86.8366714387883,3.80747021484375
3154258.5604359005,3004258.5604359005,-26.064272957959098,87.06022106536827,4.2073291015625
3204258.5604359005,3004258.5604359005,-17.68380540203907,87.22825127925641,4.26991845703125
3254258.5604359005,3004258.5604359005,-8.448747878347191,87.33026952788732,4.312943359375
3304258.5604359005,3004258.5604359005,1.2463331958897217,87.35862243492134,4.31207568359375
3354258.5604359005,3004258.5604359005,10.871217760766047,87.31098054415875,4.33927880859375
3404258.5604359005,3004258.5604359005,19.917548516395808,87.19120541491145,4.3841552734375
3454258.5604359005,3004258.5604359005,28.04128571724755,87.00794047747007,4.044556884765625
3504258.5604359005,3004258.5604359005,35.10440939272828,86.77197108815018,3.593676025390625
3554258.5604359005,3004258.5604359005,41.12809320275144,86.4939097394255,4.44468994140625
3604258.560435901,3004258.5604359005,46.219803374964506,86.18292907679017,3.1258056640625
3654258.560435901,3004258.5604359005,50.51640154608206,85.84639967180183,3.878254638671875
3704258.560435901,3004258.5604359005,54.152171792366694,85.49001882496047,3.8926669921875
3754258.560435901,3004258.5604359005,57.24523730345519,85.11811260061513,3.853469482421875
3804258.560435901,3004258.5604359005,59.894123371127534,84.73394886355172,3.761634033203125
3854258.560435901,3004258.5604359005,62.17888207696915,84.34000166943619,3.66793310546875
3904258.560435901,3004258.5604359005,64.1637981095951,83.93815619255993,3.239052490234375
3954258.560435901,3004258.5604359005,65.90031356570292,83.52986137784704,3.192576904296875
4004258.560435901,3004258.5604359005,67.42964468559039,83.11624170199006,2.590113525390625
4054258.560435901,3004258.5604359005,68.78494639490023,82.69817856785967,1.5737127685546874
4104258.560435901,3004258.5604359005,69.99303682361084,82.27636967242385,0.7763989868164063
2704258.5604359005,3054258.5604359005,-67.68727145199992,84.22700554001132,1.2747913818359375
2754258.5604359005,3054258.5604359005,-65.86113271387778,84.64076578285571,0.9077321166992188
2904258.5604359005,3054258.5604359005,-58.24604624533737,85.83611230656501,0.59972314453125
2954258.5604359005,3054258.5604359005,-54.66434255156298,86.21129321431357,0.6706326293945313
3004258.5604359005,3054258.5604359005,-50.3172572472308,86.56842349895372,2.167370361328125
3054258.5604359005,3054258.5604359005,-45.0,86.90128152788152,3.4230341796875
3104258.5604359005,3054258.5604359005,-38.4761227720998,87.20121781490552,3.608357177734375
3154258.5604359005,3054258.5604359005,-30.519836838914728,87.45658008190223,3.9510029296875
3204258.5604359005,3054258.5604359005,-21.02012968517575,87.65279281577472,4.23826953125
3254258.5604359005,3054258.5604359005,-10.149738674633168,87.77417147084373,4.2976025390625
3304258.5604359005,3054258.5604359005,1.5020287322094494,87.80825551127323,4.3552109375
3354258.5604359005,3054258.5604359005,13.032494003950694,87.75107446180672,4.37787060546875
3404258.5604359005,3054258.5604359005,23.591369885713014,87.60916441297118,4.3759453125
3454258.5604359005,3054258.5604359005,32.69860328455762,87.39633514833709,4.37191552734375
3504258.5604359005,3054258.5604359005,40.27121883195313,87.12830030258107,3.60635693359375
3554258.5604359005,3054258.5604359005,46.46366676502741,86.81897017566759,3.662298583984375
3604258.560435901,3054258.5604359005,51.5114248354752,86.47919599091587,2.996476318359375
3654258.560435901,3054258.5604359005,55.64508470598169,86.11694321773243,3.808140625
3704258.560435901,3054258.5604359005,59.05911231636759,85.73792028062095,3.212832275390625
3754258.560435901,3054258.5604359005,61.9074496738373,85.34620239922589,3.8999677734375
3804258.560435901,3054258.5604359005,64.30880620699595,84.9447184664886,3.8284169921875
3854258.560435901,3054258.5604359005,66.35398762813838,84.53559864018055,3.690306884765625
3904258.560435901,3054258.5604359005,68.11254319631526,84.12041406837756,3.48254638671875
3954258.560435901,3054258.5604359005,69.6380667479011,83.7003406194646,3.2333876953125
4004258.560435901,3054258.5604359005,70.97220871768154,83.27627099308208,2.61855224609375
4054258.560435901,3054258.5604359005,72.14764786248148,82.84889216178384,1.916790283203125
4104258.560435901,3054258.5604359005,73.19027751466867,82.41873950047466,1.0268433837890625
2654258.5604359005,3104258.5604359005,-73.25760106169827,83.9528244062666,0.867892333984375
2704258.5604359005,3104258.5604359005,-71.93577867546868,84.38248650691091,1.14719384765625
2754258.5604359005,3104258.5604359005,-70.3962046354416,84.80858414900734,0.5355740966796875
2804258.5604359005,3104258.5604359005,-68.58313090053302,85.23019184191573,0.616077880859375
2854258.5604359005,3104258.5604359005,-66.42139402544049,85.64603488378968,1.0370489501953124
2904258.5604359005,3104258.5604359005,-63.808090670182466,86.05431992326905,1.0920679931640624
2954258.5604359005,3104258.5604359005,-60.6004229709463,86.4524659614889,0.9358914794921877
3004258.5604359005,3104258.5604359005,-56.59855681662527,86.8366714387883,0.9877481079101562
3054258.5604359005,3104258.5604359005,-51.5238772279002,87.20121781490552,2.151115234375
3104258.5604359005,3104258.5604359005,-45.0,87.53738632048709,3.364796875
3154258.5604359005,3104258.5604359005,-36.56624096056714,87.8319613007986,3.78340673828125
3204258.5604359005,3104258.5604359005,-25.803930094473863,88.06586591634242,4.048541015625
3254258.5604359005,3104258.5604359005,-12.69430389971498,88.2151034853083,4.28562890625
3304258.5604359005,3104258.5604359005,1.8896726191617228,88.25778866095723,4.349623046875
3354258.5604359005,3104258.5604359005,16.237736714029506,88.18638490206953,4.3751982421875
3404258.5604359005,3104258.5604359005,28.788330662121503,88.01315090381279,3.77098779296875
3454258.5604359005,3104258.5604359005,38.9291176015397,87.76159661003516,4.35041845703125
3504258.5604359005,3104258.5604359005,46.82935966645201,87.4548268361553,3.700193115234375
3554258.5604359005,3104258.5604359005,52.94159637339806,87.11035817673823,3.851526123046875
3604258.560435901,3104258.5604359005,57.71044847046181,86.74010192691968,3.637961669921875
3654258.560435901,3104258.5604359005,61.48642438244277,86.3518821859837,3.019847412109375
3704258.560435901,3104258.5604359005,64.5258366552981,85.95084209686584,3.829966064453125
3754258.560435901,3104258.5604359005,67.01201992790783,85.54041768962965,3.80246484375
3804258.560435901,3104258.5604359005,69.07616170924358,85.12295548527545,3.781618408203125
3854258.560435901,3104258.5604359005,70.81309627209124,84.7000955684102,3.685267578125
3904258.560435901,3104258.5604359005,72.29235855573037,84.27301023350282,3.513801025390625
3954258.560435901,3104258.5604359005,73.5657277885544,83.84255499824536,3.31915576171875
4004258.560435901,3104258.5604359005,74.67236042006326,83.40936610069802,3.052054443359375
4054258.560435901,3104258.5604359005,75.64230763298637,82.97392480186704,2.5379912109375
4104258.560435901,3104258.5604359005,76.49895419434996,82.53660069804351,1.8227208251953124
4154258.560435901,3104258.5604359005,77.26073263819566,82.09768148709925,1.102715087890625
2554258.5604359005,3154258.5604359005,-79.06916847300207,83.18494129451612,0.5243666381835937
2604258.5604359005,3154258.5604359005,-78.30221891459607,83.62660469021854,0.5187304077148438
2654258.5604359005,3154258.5604359005,-77.42138505520057,84.06686057982874,1.384951904296875
2704258.5604359005,3154258.5604359005,-76.3997935543578,84.50540116385513,1.1276903076171876
2754258.5604359005,3154258.5604359005,-75.20161265672174,84.94181093956128,1.0978070068359376
2804258.5604359005,3154258.5604359005,-73.77810529192992,85.37551741765638,1.56693310546875
2854258.5604359005,3154258.5604359005,-72.06149051237705,85.80571286505536,1.6279951171875
2904258.5604359005,3154258.5604359005,-69.9551472650396,86.23122586464898,1.83577783203125
2954258.5604359005,3154258.5604359005,-67.31758821260057,86.65030274304145,2.364393310546875
3004258.5604359005,3154258.5604359005,-63.93572704204091,87.06022106536827,1.2710338134765624
3054258.5604359005,3154258.5604359005,-59.48016316108527,87.45658008190223,1.1302579345703123
3104258.5604359005,3154258.5604359005,-53.433759039432864,87.8319613007986,2.33239013671875
3154258.5604359005,3154258.5604359005,-45.0,88.17341522581111,2.988402099609375
3204258.5604359005,3154258.5604359005,-33.09791982670033,88.4582603216583,4.023587646484375
3254258.5604359005,3154258.5604359005,-16.89249360371798,88.65019239032877,4.27529345703125
3304258.5604359005,3154258.5604359005,2.546826317676706,88.7071597972226,4.35022900390625
3354258.5604359005,3154258.5604359005,21.43694459869663,88.61244186342641,4.360568359375
3404258.5604359005,3154258.5604359005,36.53103556329572,88.39262897870654,4.383658203125
3454258.5604359005,3154258.5604359005,47.43850200814207,88.09043240498681,4.37803125
3504258.5604359005,3154258.5604359005,55.16840071839054,87.73862796826074,3.999387451171875
3554258.5604359005,3154258.5604359005,60.74522506282941,87.35693412387059,3.6065029296875
3604258.560435901,3154258.5604359005,64.88625995002374,86.95655703652622,3.794720703125
3654258.560435901,3154258.5604359005,68.05224434707452,86.543963629784,3.352924072265625
3704258.560435901,3154258.5604359005,70.53725658118461,86.12303087417393,3.405453125
3754258.560435901,3154258.5604359005,72.53270689951434,85.6961828351273,3.800653564453125
3804258.560435901,3154258.5604359005,74.16660411837344,85.26499622462809,3.730988525390625
3854258.560435901,3154258.5604359005,75.52698322677583,84.83053328983938,3.698877685546875
3904258.560435901,3154258.5604359005,76.67600675197258,84.39353193759314,3.606857177734375
3954258.560435901,3154258.5604359005,77.65863696097428,83.9545185259991,3.48137451171875
4004258.560435901,3154258.5604359005,78.50810601785544,83.5138771915612,3.200416748046875
4054258.560435901,3154258.5604359005,79.2494559740104,83.07189385561118,2.794133056640625
4104258.560435901,3154258.5604359005,79.9018864588597,82.62878497928604,2.210156494140625
4154258.560435901,3154258.5604359005,80.48034757758401,82.18471684746754,1.252221923828125
2604258.5604359005,3204258.5604359005,-82.31361951640041,83.70246885856169,0.9898075561523436
2654258.5604359005,3204258.5604359005,-81.72446937436443,84.14840716921887,1.6002265625
2704258.5604359005,3204258.5604359005,-81.03830494417248,84.59353569487321,1.4957791748046876
2754258.5604359005,3204258.5604359005,-80.22926959488466,85.03766776471593,1.6206009521484377
2804258.5604359005,3204258.5604359005,-79.26154433659944,85.48054111036323,2.039444580078125
